 Mv1       Mv2        Mvp         lamL       alpha2      alpha3        Omega        protonSI      Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)     Br(H->AA)      Width_H   
130.45   513.81    920.19   4.952E-01   8.828E-03   -8.828E-03     1.038E-03     1.252E-07      0.000E+00       0.000E+00       0.000E+00      9.265E-03      4.298E-03 
102.80   867.87    248.49   -8.363E+00   -2.753E-01   2.753E-01     9.618E-06     5.730E-05      0.000E+00       0.000E+00       0.000E+00      7.985E-02      4.627E-03 
49.37   469.78    224.52   -8.068E-01   -2.125E-01   2.125E-01     1.043E-02     2.267E-06      9.997E-01       0.000E+00       0.000E+00      4.886E-06      1.278E+01 
52.83   1293.48    1568.65   4.518E+00   7.267E-01   -7.267E-01     1.202E-02     6.226E-05      1.000E+00       0.000E+00       0.000E+00      1.464E-07      2.667E+02 
142.83   1101.77    241.83   -2.251E+00   -8.615E-01   8.615E-01     1.503E-05     2.162E-06      0.000E+00       0.000E+00       0.000E+00      1.906E-02      4.340E-03 
96.93   147.34    1005.70   5.778E+00   -5.589E-01   5.589E-01     2.009E-05     3.073E-05      0.000E+00       0.000E+00       0.000E+00      7.967E-03      4.292E-03 
130.78   1879.41    1812.76   -5.467E-02   -5.426E-01   5.426E-01     1.268E-03     1.519E-09      0.000E+00       0.000E+00       0.000E+00      9.574E-03      4.299E-03 
129.49   411.75    1422.54   -4.155E+00   4.231E-02   -4.231E-02     1.015E-06     8.945E-06      0.000E+00       0.000E+00       0.000E+00      1.014E-02      4.301E-03 
134.39   1269.25    340.58   4.122E+00   -3.579E-01   3.579E-01     8.081E-07     8.180E-06      0.000E+00       0.000E+00       0.000E+00      1.422E-03      4.264E-03 
141.45   1536.05    200.61   -1.457E+00   1.524E-02   -1.524E-02     7.814E-05     9.227E-07      0.000E+00       0.000E+00       0.000E+00      1.633E-02      4.328E-03 
54.29   611.00    899.57   -6.666E+00   5.995E-01   -5.995E-01     1.741E-02     1.284E-04      1.000E+00       0.000E+00       0.000E+00      1.074E-07      4.857E+02 
104.60   607.75    1161.62   -8.748E+00   -2.737E-02   2.737E-02     8.967E-06     6.057E-05      0.000E+00       0.000E+00       0.000E+00      1.149E-02      4.307E-03 
125.37   1978.05    1379.52   8.130E-01   -3.683E-01   3.683E-01     3.679E-04     3.652E-07      0.000E+00       0.000E+00       0.000E+00      9.419E-03      4.298E-03 
113.81   165.88    642.30   8.095E+00   3.526E-02   -3.526E-02     1.206E-05     4.387E-05      0.000E+00       0.000E+00       0.000E+00      4.578E-03      4.277E-03 
125.55   315.72    1641.08   -5.463E+00   -2.483E-01   2.483E-01     4.747E-07     1.644E-05      0.000E+00       0.000E+00       0.000E+00      1.015E-02      4.301E-03 
96.71   1896.75    1355.74   -7.246E+00   -8.328E-01   8.328E-01     1.120E-05     4.854E-05      0.000E+00       0.000E+00       0.000E+00      1.074E-02      4.304E-03 
64.38   129.63    1957.02   -3.910E+00   -1.288E-01   1.288E-01     1.971E-05     3.159E-05      0.000E+00       0.000E+00       0.000E+00      9.905E-03      4.300E-03 
64.80   1062.35    1650.73   5.019E+00   -2.678E-01   2.678E-01     1.649E-05     5.140E-05      0.000E+00       0.000E+00       0.000E+00      9.084E-03      4.297E-03 
57.90   1073.67    1044.30   -8.118E+00   6.138E-01   -6.138E-01     9.016E-03     1.678E-04      1.000E+00       0.000E+00       0.000E+00      1.169E-07      4.368E+02 
135.39   1564.45    1512.46   1.725E+00   9.584E-01   -9.584E-01     1.989E-05     1.411E-06      0.000E+00       0.000E+00       0.000E+00      9.328E-03      4.298E-03 
88.03   606.23    1294.17   8.578E-01   2.734E-01   -2.734E-01     1.124E-03     8.196E-07      0.000E+00       0.000E+00       0.000E+00      9.431E-03      4.298E-03 
148.55   632.54    1849.64   7.539E+00   -9.560E-01   9.560E-01     1.192E-07     2.242E-05      0.000E+00       0.000E+00       0.000E+00      8.936E-03      4.296E-03 
50.68   320.90    1117.41   7.447E+00   -3.640E-01   3.640E-01     5.105E-02     1.835E-04      1.000E+00       0.000E+00       0.000E+00      3.657E-08      9.346E+02 
60.87   1414.79    207.25   -9.159E+00   -4.444E-01   4.444E-01     2.480E-03     1.936E-04      1.000E+00       0.000E+00       0.000E+00      2.602E-06      2.866E+02 
93.64   1277.63    343.87   -6.175E+00   -6.545E-01   6.545E-01     1.477E-05     3.758E-05      0.000E+00       0.000E+00       0.000E+00      2.916E-02      4.386E-03 
122.62   654.02    1564.29   -1.085E+01   -5.099E-01   5.099E-01     2.000E-07     6.797E-05      0.000E+00       0.000E+00       0.000E+00      1.087E-02      4.305E-03 
55.62   1004.47    1816.71   -1.800E+00   2.362E-01   -2.362E-01     1.552E-03     8.924E-06      9.999E-01       0.000E+00       0.000E+00      1.409E-06      2.982E+01 
72.06   1592.68    447.79   2.665E+00   -9.239E-01   9.239E-01     3.669E-04     1.175E-05      0.000E+00       0.000E+00       0.000E+00      5.985E-03      4.283E-03 
64.98   836.83    729.71   -7.829E+00   -7.316E-02   7.316E-02     7.730E-06     1.243E-04      0.000E+00       0.000E+00       0.000E+00      1.422E-02      4.319E-03 
94.94   707.41    1006.93   -8.049E+00   -9.687E-02   9.687E-02     8.982E-06     6.213E-05      0.000E+00       0.000E+00       0.000E+00      1.194E-02      4.309E-03 
59.37   1491.54    1688.04   -3.347E+00   7.617E-01   -7.617E-01     9.713E-04     2.716E-05      9.999E-01       0.000E+00       0.000E+00      7.522E-07      5.688E+01 
149.82   286.19    1233.39   1.771E+00   -3.266E-01   3.266E-01     2.576E-05     1.216E-06      0.000E+00       0.000E+00       0.000E+00      9.149E-03      4.297E-03 
37.69   43.92    272.70   -1.974E+00   2.562E-01   -2.562E-01     4.477E-03     2.302E-05      6.845E-01       3.155E-01       0.000E+00      1.721E-07      4.715E+02 
33.81   1622.89    96.70   7.610E-01   9.686E-01   -9.686E-01     7.830E-02     4.229E-06      9.999E-01       0.000E+00       0.000E+00      7.204E-08      8.197E+01 
80.98   285.48    676.13   -1.181E+01   -3.939E-01   3.939E-01     5.796E-06     1.832E-04      0.000E+00       0.000E+00       0.000E+00      1.826E-02      4.337E-03 
139.97   1352.75    821.00   -4.585E+00   2.557E-01   -2.557E-01     7.972E-07     9.331E-06      0.000E+00       0.000E+00       0.000E+00      1.137E-02      4.307E-03 
82.66   622.26    1535.61   -8.790E+00   7.629E-01   -7.629E-01     8.335E-06     9.748E-05      0.000E+00       0.000E+00       0.000E+00      1.069E-02      4.304E-03 
83.72   816.73    1123.92   1.684E+00   8.742E-01   -8.742E-01     2.364E-04     3.486E-06      0.000E+00       0.000E+00       0.000E+00      9.191E-03      4.297E-03 
86.17   163.50    160.31   9.091E+00   -8.298E-01   8.298E-01     7.873E-06     9.602E-05      0.000E+00       0.000E+00       0.000E+00      1.740E-01      5.155E-03 
63.00   1333.52    896.89   -1.773E+00   -4.108E-01   4.108E-01     1.369E-05     6.780E-06      0.000E+00       0.000E+00       0.000E+00      1.022E-02      4.302E-03 
93.61   195.65    1942.59   -3.267E+00   -5.459E-01   5.459E-01     4.740E-05     1.053E-05      0.000E+00       0.000E+00       0.000E+00      9.848E-03      4.300E-03 
129.37   939.71    1121.47   6.027E+00   4.051E-01   -4.051E-01     1.937E-07     1.886E-05      0.000E+00       0.000E+00       0.000E+00      8.173E-03      4.293E-03 
53.09   562.61    224.78   8.821E+00   6.957E-01   -6.957E-01     3.929E-02     2.350E-04      1.000E+00       0.000E+00       0.000E+00      1.212E-07      9.847E+02 
142.05   1635.17    587.39   9.945E+00   -6.389E-01   6.389E-01     3.418E-08     4.264E-05      0.000E+00       0.000E+00       0.000E+00      2.773E-03      4.270E-03 
82.40   1536.32    1298.96   -1.018E+01   3.622E-02   -3.622E-02     6.412E-06     1.316E-04      0.000E+00       0.000E+00       0.000E+00      1.139E-02      4.307E-03 
59.04   773.16    1593.64   -1.004E+00   -4.979E-01   4.979E-01     3.875E-04     2.468E-06      9.992E-01       0.000E+00       0.000E+00      7.643E-06      5.469E+00 
100.11   1011.39    1328.66   1.647E+00   2.475E-01   -2.475E-01     3.229E-04     2.342E-06      0.000E+00       0.000E+00       0.000E+00      9.301E-03      4.298E-03 
143.42   1161.58    254.59   9.803E+00   -9.312E-01   9.312E-01     3.755E-08     4.065E-05      0.000E+00       0.000E+00       0.000E+00      2.057E-02      4.347E-03 
129.53   549.62    397.39   -8.545E+00   -6.289E-01   6.289E-01     5.821E-08     3.781E-05      0.000E+00       0.000E+00       0.000E+00      2.948E-02      4.387E-03 
62.53   1325.63    1905.57   -1.145E+01   4.736E-01   -4.736E-01     1.132E-08     2.869E-04      0.000E+00       0.000E+00       0.000E+00      1.054E-02      4.303E-03 
75.89   752.61    249.43   -5.605E+00   6.627E-01   -6.627E-01     7.968E-05     4.692E-05      0.000E+00       0.000E+00       0.000E+00      5.034E-02      4.483E-03 
61.99   1821.10    675.79   -1.118E+01   -4.256E-02   4.256E-02     1.191E-03     2.784E-04      1.000E+00       0.000E+00       0.000E+00      3.389E-07      2.279E+02 
70.49   1209.14    1459.73   3.041E+00   4.931E-01   -4.931E-01     2.443E-04     1.598E-05      0.000E+00       0.000E+00       0.000E+00      9.193E-03      4.297E-03 
42.11   1275.96    1032.49   1.535E+00   3.403E-01   -3.403E-01     2.387E-02     1.120E-05      1.000E+00       0.000E+00       0.000E+00      3.580E-07      1.104E+02 
148.95   1049.34    1317.83   -1.080E+01   2.071E-01   -2.071E-01     3.488E-08     4.578E-05      0.000E+00       0.000E+00       0.000E+00      1.136E-02      4.307E-03 
87.38   292.11    1468.58   2.562E+00   7.811E-01   -7.811E-01     1.042E-04     7.420E-06      0.000E+00       0.000E+00       0.000E+00      9.249E-03      4.297E-03 
43.55   1667.40    1338.26   3.535E+00   3.989E-01   -3.989E-01     6.327E-02     5.567E-05      1.000E+00       0.000E+00       0.000E+00      7.927E-08      4.906E+02 
99.66   646.17    1388.56   -8.298E+00   7.672E-01   -7.672E-01     9.116E-06     5.997E-05      0.000E+00       0.000E+00       0.000E+00      1.084E-02      4.304E-03 
60.81   302.12    817.75   -1.152E+01   -6.065E-01   6.065E-01     4.625E-03     3.067E-04      1.000E+00       0.000E+00       0.000E+00      1.413E-07      4.632E+02 
133.75   1924.03    1371.88   1.234E+00   2.183E-01   -2.183E-01     6.327E-05     7.397E-07      0.000E+00       0.000E+00       0.000E+00      9.342E-03      4.298E-03 
63.74   494.99    807.84   -1.907E+00   -3.319E-01   3.319E-01     4.284E-05     7.660E-06      0.000E+00       0.000E+00       0.000E+00      1.043E-02      4.303E-03 
74.05   131.41    1310.90   -8.394E+00   -5.695E-01   5.695E-01     4.047E-05     1.105E-04      0.000E+00       0.000E+00       0.000E+00      1.104E-02      4.305E-03 
85.23   1031.21    730.50   1.064E+01   6.658E-02   -6.658E-02     5.901E-06     1.344E-04      0.000E+00       0.000E+00       0.000E+00      4.636E-03      4.278E-03 
88.23   1905.84    221.15   9.535E+00   3.902E-01   -3.902E-01     7.388E-06     1.008E-04      0.000E+00       0.000E+00       0.000E+00      3.984E-02      4.434E-03 
77.10   782.16    1622.54   -8.073E+00   8.789E-01   -8.789E-01     3.403E-05     9.435E-05      0.000E+00       0.000E+00       0.000E+00      1.050E-02      4.303E-03 
68.72   1099.43    374.45   7.689E+00   9.360E-01   -9.360E-01     3.046E-05     1.074E-04      0.000E+00       0.000E+00       0.000E+00      2.283E-04      4.259E-03 
44.20   1419.39    1883.21   2.552E+00   3.030E-01   -3.030E-01     3.058E-02     2.819E-05      1.000E+00       0.000E+00       0.000E+00      1.711E-07      2.363E+02 
76.44   338.64    1212.30   1.937E+00   -8.751E-01   8.751E-01     6.425E-04     5.523E-06      0.000E+00       0.000E+00       0.000E+00      9.210E-03      4.297E-03 
51.89   1734.12    385.64   1.025E+01   -2.591E-01   2.591E-01     7.117E-02     3.317E-04      1.000E+00       0.000E+00       0.000E+00      7.333E-11      1.533E+03 
107.71   541.41    243.52   9.146E+00   -8.252E-01   8.252E-01     9.991E-06     6.246E-05      0.000E+00       0.000E+00       0.000E+00      2.014E-02      4.345E-03 
121.08   723.78    561.97   5.634E+00   9.301E-01   -9.301E-01     4.288E-06     1.879E-05      0.000E+00       0.000E+00       0.000E+00      4.838E-03      4.278E-03 
140.04   426.62    269.06   7.926E-01   5.801E-01   -5.801E-01     2.973E-04     2.786E-07      0.000E+00       0.000E+00       0.000E+00      4.707E-03      4.278E-03 
112.96   971.85    1071.20   8.467E+00   -2.712E-01   2.712E-01     1.179E-05     4.871E-05      0.000E+00       0.000E+00       0.000E+00      7.519E-03      4.290E-03 
96.90   1876.94    1527.66   1.166E+01   -8.949E-01   8.949E-01     5.029E-06     1.253E-04      0.000E+00       0.000E+00       0.000E+00      8.200E-03      4.293E-03 
56.45   1561.09    828.35   2.620E+00   2.840E-02   -2.840E-02     1.817E-03     1.837E-05      9.999E-01       0.000E+00       0.000E+00      6.477E-07      5.647E+01 
62.68   1080.64    1449.88   1.547E-01   -8.579E-01   8.579E-01     4.631E-04     5.213E-08      0.000E+00       0.000E+00       0.000E+00      9.582E-03      4.299E-03 
81.91   1401.13    1807.57   -7.918E+00   -8.391E-01   8.391E-01     1.082E-05     8.053E-05      0.000E+00       0.000E+00       0.000E+00      1.031E-02      4.302E-03 
102.76   402.05    1003.17   7.875E+00   9.649E-01   -9.649E-01     1.244E-05     5.084E-05      0.000E+00       0.000E+00       0.000E+00      7.411E-03      4.290E-03 
117.14   1131.53    936.89   -4.834E+00   -1.672E-01   1.672E-01     2.288E-05     1.478E-05      0.000E+00       0.000E+00       0.000E+00      1.111E-02      4.306E-03 
126.23   1839.32    715.54   2.228E+00   8.105E-01   -8.105E-01     9.541E-06     2.706E-06      0.000E+00       0.000E+00       0.000E+00      8.136E-03      4.293E-03 
66.99   1849.97    1372.53   7.640E+00   6.752E-02   -6.752E-02     1.977E-05     1.115E-04      0.000E+00       0.000E+00       0.000E+00      8.468E-03      4.294E-03 
77.27   1420.29    1608.27   1.151E+01   7.365E-02   -7.365E-02     1.732E-05     1.909E-04      0.000E+00       0.000E+00       0.000E+00      8.361E-03      4.294E-03 
119.98   1492.40    209.82   -5.967E+00   -9.130E-01   9.130E-01     6.306E-06     2.147E-05      0.000E+00       0.000E+00       0.000E+00      7.664E-02      4.611E-03 
82.35   172.26    1925.87   8.912E+00   3.487E-01   -3.487E-01     8.812E-06     1.009E-04      0.000E+00       0.000E+00       0.000E+00      8.924E-03      4.296E-03 
131.52   564.06    1201.95   1.265E+00   -8.065E-01   8.065E-01     5.744E-05     8.034E-07      0.000E+00       0.000E+00       0.000E+00      9.258E-03      4.298E-03 
148.93   701.13    229.06   -2.581E+00   -2.132E-01   2.132E-01     1.063E-05     2.615E-06      0.000E+00       0.000E+00       0.000E+00      2.256E-02      4.356E-03 
110.27   1747.25    213.17   4.649E-01   7.052E-01   -7.052E-01     3.283E-03     1.541E-07      0.000E+00       0.000E+00       0.000E+00      4.901E-03      4.279E-03 
99.45   616.86    1199.08   5.744E+00   1.126E-01   -1.126E-01     2.195E-05     2.886E-05      0.000E+00       0.000E+00       0.000E+00      8.444E-03      4.294E-03 
99.74   519.68    1279.31   2.490E+00   -7.451E-01   7.451E-01     1.267E-04     5.394E-06      0.000E+00       0.000E+00       0.000E+00      9.132E-03      4.297E-03 
53.71   948.82    817.69   9.868E+00   -9.511E-01   9.511E-01     4.264E-02     2.875E-04      1.000E+00       0.000E+00       0.000E+00      2.175E-08      1.143E+03 
80.37   97.38    1554.30   7.055E+00   -5.032E-01   5.032E-01     1.904E-05     6.637E-05      0.000E+00       0.000E+00       0.000E+00      8.774E-03      4.295E-03 
73.01   1574.75    1195.46   1.443E+00   -6.425E-01   6.425E-01     1.290E-03     3.357E-06      0.000E+00       0.000E+00       0.000E+00      9.299E-03      4.298E-03 
136.61   1462.95    210.34   4.508E-02   -6.109E-02   6.109E-02     2.123E-03     9.469E-10      0.000E+00       0.000E+00       0.000E+00      5.770E-03      4.282E-03 
101.98   294.37    1453.90   -4.924E+00   4.933E-01   -4.933E-01     2.486E-05     2.018E-05      0.000E+00       0.000E+00       0.000E+00      1.025E-02      4.302E-03 
129.42   1218.00    444.69   -5.786E+00   3.644E-02   -3.644E-02     2.726E-07     1.737E-05      0.000E+00       0.000E+00       0.000E+00      1.872E-02      4.339E-03 
123.48   943.26    690.10   -2.250E+00   -9.418E-01   9.418E-01     3.639E-05     2.883E-06      0.000E+00       0.000E+00       0.000E+00      1.071E-02      4.304E-03 
82.87   796.78    617.85   1.734E+00   -2.685E-02   2.685E-02     2.264E-04     3.775E-06      0.000E+00       0.000E+00       0.000E+00      8.208E-03      4.293E-03 
106.06   1719.06    251.58   -2.118E+00   -6.927E-01   6.927E-01     1.181E-04     3.455E-06      0.000E+00       0.000E+00       0.000E+00      1.936E-02      4.342E-03 
131.53   536.88    1523.77   -9.924E+00   4.733E-02   -4.733E-02     3.175E-08     4.948E-05      0.000E+00       0.000E+00       0.000E+00      1.081E-02      4.304E-03 
49.05   665.50    577.51   8.185E+00   -3.033E-01   3.033E-01     8.884E-02     2.364E-04      1.000E+00       0.000E+00       0.000E+00      1.187E-08      1.367E+03 
127.69   1306.64    1636.43   -7.622E+00   -8.843E-01   8.843E-01     9.777E-08     3.096E-05      0.000E+00       0.000E+00       0.000E+00      1.039E-02      4.302E-03 
128.50   1408.80    911.86   -8.355E+00   -4.496E-01   4.496E-01     6.546E-08     3.673E-05      0.000E+00       0.000E+00       0.000E+00      1.251E-02      4.312E-03 
141.57   513.52    1506.08   -8.245E+00   -9.026E-02   9.026E-02     8.070E-08     2.951E-05      0.000E+00       0.000E+00       0.000E+00      1.060E-02      4.303E-03 
112.24   1686.84    634.25   8.441E+00   -4.913E-01   4.913E-01     1.215E-05     4.903E-05      0.000E+00       0.000E+00       0.000E+00      4.311E-03      4.276E-03 
75.43   1442.31    1043.08   -6.527E+00   6.125E-01   -6.125E-01     6.235E-05     6.440E-05      0.000E+00       0.000E+00       0.000E+00      1.137E-02      4.307E-03 
77.76   345.54    1999.11   -4.769E+00   -2.980E-01   2.980E-01     7.872E-05     3.238E-05      0.000E+00       0.000E+00       0.000E+00      9.951E-03      4.301E-03 
56.08   906.20    1109.62   -1.006E+01   2.136E-01   -2.136E-01     2.367E-02     2.744E-04      1.000E+00       0.000E+00       0.000E+00      5.943E-08      8.765E+02 
108.54   1579.08    771.48   -6.649E+00   -9.670E-01   9.670E-01     1.578E-05     3.252E-05      0.000E+00       0.000E+00       0.000E+00      1.288E-02      4.313E-03 
132.00   1619.02    1527.09   8.904E+00   -7.803E-01   7.803E-01     4.288E-08     3.954E-05      0.000E+00       0.000E+00       0.000E+00      8.485E-03      4.294E-03 
87.99   997.85    1779.71   -9.369E+00   1.546E-01   -1.546E-01     7.162E-06     9.784E-05      0.000E+00       0.000E+00       0.000E+00      1.046E-02      4.303E-03 
79.46   243.00    783.16   1.069E+01   -1.236E-01   1.236E-01     1.121E-05     1.560E-04      0.000E+00       0.000E+00       0.000E+00      5.176E-03      4.280E-03 
112.46   1279.82    1514.66   -1.383E-01   1.816E-02   -1.816E-02     1.519E-03     1.312E-08      0.000E+00       0.000E+00       0.000E+00      9.585E-03      4.299E-03 
131.23   1219.13    880.53   -9.037E+00   5.498E-01   -5.498E-01     4.594E-08     4.121E-05      0.000E+00       0.000E+00       0.000E+00      1.301E-02      4.314E-03 
132.70   1364.28    549.91   6.377E+00   5.804E-01   -5.804E-01     1.534E-07     2.007E-05      0.000E+00       0.000E+00       0.000E+00      4.115E-03      4.275E-03 
128.81   531.04    1815.48   -6.308E+00   -5.852E-01   5.852E-01     1.966E-07     2.084E-05      0.000E+00       0.000E+00       0.000E+00      1.013E-02      4.301E-03 
58.37   584.26    1715.08   1.733E+00   4.453E-01   -4.453E-01     5.754E-04     7.526E-06      9.998E-01       0.000E+00       0.000E+00      2.205E-06      1.840E+01 
112.09   1632.69    697.82   8.816E+00   1.642E-01   -1.642E-01     1.112E-05     5.363E-05      0.000E+00       0.000E+00       0.000E+00      4.926E-03      4.279E-03 
51.05   1202.43    448.17   -1.082E+01   -8.131E-01   8.131E-01     9.352E-02     3.817E-04      1.000E+00       0.000E+00       0.000E+00      7.185E-08      1.888E+03 
112.10   1831.34    1405.10   -7.999E+00   -9.226E-01   9.226E-01     1.127E-05     4.414E-05      0.000E+00       0.000E+00       0.000E+00      1.076E-02      4.304E-03 
76.63   95.81    1441.33   5.934E+00   6.176E-01   -6.176E-01     6.968E-05     5.159E-05      0.000E+00       0.000E+00       0.000E+00      8.791E-03      4.295E-03 
81.32   1195.83    150.59   -1.999E+00   6.661E-01   -6.661E-01     1.588E-04     5.204E-06      0.000E+00       0.000E+00       0.000E+00      4.673E-02      4.466E-03 
48.93   1526.82    252.03   -8.763E+00   -3.311E-01   3.311E-01     9.719E-02     2.722E-04      1.000E+00       0.000E+00       0.000E+00      2.496E-07      1.588E+03 
128.20   1729.52    308.19   -7.442E+00   4.628E-01   -4.628E-01     1.047E-07     2.928E-05      0.000E+00       0.000E+00       0.000E+00      4.134E-02      4.441E-03 
112.47   971.37    667.95   1.085E+01   6.480E-02   -6.480E-02     7.022E-06     8.070E-05      0.000E+00       0.000E+00       0.000E+00      3.704E-03      4.274E-03 
69.37   1365.98    900.82   -8.997E+00   6.962E-01   -6.962E-01     2.477E-05     1.443E-04      0.000E+00       0.000E+00       0.000E+00      1.301E-02      4.314E-03 
78.09   1206.17    1783.56   -7.065E+00   -3.033E-01   3.033E-01     3.472E-05     7.045E-05      0.000E+00       0.000E+00       0.000E+00      1.025E-02      4.302E-03 
108.01   1433.00    1889.06   6.497E+00   -7.364E-01   7.364E-01     2.071E-05     3.135E-05      0.000E+00       0.000E+00       0.000E+00      9.072E-03      4.297E-03 
41.98   1488.96    104.99   -2.921E+00   8.662E-01   -8.662E-01     5.580E-02     4.083E-05      1.000E+00       0.000E+00       0.000E+00      2.878E-06      4.065E+02 
119.08   229.36    838.25   -9.365E+00   -8.753E-01   8.753E-01     2.178E-06     5.368E-05      0.000E+00       0.000E+00       0.000E+00      1.360E-02      4.316E-03 
142.81   1072.37    1490.06   -2.490E+00   3.180E-01   -3.180E-01     9.914E-06     2.645E-06      0.000E+00       0.000E+00       0.000E+00      9.855E-03      4.300E-03 
92.86   1766.41    527.54   -4.056E-01   -8.235E-01   8.235E-01     1.135E-03     1.648E-07      0.000E+00       0.000E+00       0.000E+00      9.763E-03      4.300E-03 
95.18   374.49    1608.61   1.264E+00   9.077E-01   -9.077E-01     4.940E-04     1.525E-06      0.000E+00       0.000E+00       0.000E+00      9.447E-03      4.298E-03 
95.19   547.32    1317.02   -3.547E+00   3.325E-01   -3.325E-01     4.067E-05     1.200E-05      0.000E+00       0.000E+00       0.000E+00      1.017E-02      4.301E-03 
54.21   1888.73    1102.28   1.820E+00   -1.456E-01   1.456E-01     2.286E-03     9.605E-06      9.999E-01       0.000E+00       0.000E+00      1.078E-06      3.657E+01 
99.20   376.71    1224.59   -1.429E+00   4.739E-01   -4.739E-01     1.982E-04     1.795E-06      0.000E+00       0.000E+00       0.000E+00      9.834E-03      4.300E-03 
88.99   757.39    143.19   1.604E+00   -5.906E-01   5.906E-01     2.283E-04     2.806E-06      0.000E+00       0.000E+00       0.000E+00      1.690E-03      4.265E-03 
51.42   1508.73    531.99   -5.570E+00   9.743E-01   -9.743E-01     2.466E-02     9.977E-05      1.000E+00       0.000E+00       0.000E+00      1.446E-07      4.793E+02 
70.31   200.69    306.67   1.151E+01   3.433E-01   -3.433E-01     1.792E-05     2.301E-04      0.000E+00       0.000E+00       0.000E+00      7.569E-03      4.290E-03 
90.68   1237.47    1713.33   -7.521E+00   -8.855E-01   8.855E-01     1.056E-05     5.941E-05      0.000E+00       0.000E+00       0.000E+00      1.034E-02      4.302E-03 
93.01   1504.14    871.37   3.836E+00   -3.647E-01   3.647E-01     4.460E-05     1.470E-05      0.000E+00       0.000E+00       0.000E+00      8.124E-03      4.293E-03 
99.26   1911.76    150.90   9.597E+00   -5.528E-01   5.528E-01     7.469E-06     8.087E-05      0.000E+00       0.000E+00       0.000E+00      2.476E-01      5.659E-03 
134.77   371.23    1393.33   3.738E+00   9.231E-01   -9.231E-01     1.171E-06     6.689E-06      0.000E+00       0.000E+00       0.000E+00      8.987E-03      4.296E-03 
112.07   1254.70    1369.30   2.040E+00   6.242E-01   -6.242E-01     2.827E-04     2.873E-06      0.000E+00       0.000E+00       0.000E+00      9.247E-03      4.297E-03 
113.65   364.03    1130.20   -7.844E+00   6.755E-01   -6.755E-01     1.126E-05     4.130E-05      0.000E+00       0.000E+00       0.000E+00      1.136E-02      4.307E-03 
133.28   1623.39    1588.86   1.083E+01   4.212E-01   -4.212E-01     2.040E-08     5.743E-05      0.000E+00       0.000E+00       0.000E+00      8.361E-03      4.294E-03 
93.69   1356.46    1046.41   -2.611E+00   2.560E-01   -2.560E-01     6.989E-05     6.713E-06      0.000E+00       0.000E+00       0.000E+00      1.024E-02      4.302E-03 
42.40   822.26    1278.31   9.628E-01   6.437E-01   -6.437E-01     2.213E-02     4.350E-06      9.999E-01       0.000E+00       0.000E+00      9.680E-07      4.193E+01 
108.69   1385.42    262.24   1.090E+01   7.473E-02   -7.473E-02     7.155E-06     8.711E-05      0.000E+00       0.000E+00       0.000E+00      2.148E-02      4.351E-03 
50.82   746.33    419.97   7.497E+00   5.224E-01   -5.224E-01     5.033E-02     1.849E-04      1.000E+00       0.000E+00       0.000E+00      5.453E-09      9.315E+02 
148.77   360.86    557.43   -9.169E+00   -7.392E-01   7.392E-01     6.636E-08     3.306E-05      0.000E+00       0.000E+00       0.000E+00      1.897E-02      4.340E-03 
123.74   418.73    597.38   -9.693E+00   -3.199E-01   3.199E-01     1.511E-07     5.327E-05      0.000E+00       0.000E+00       0.000E+00      1.841E-02      4.338E-03 
111.92   359.01    1180.39   -8.207E+00   3.513E-01   -3.513E-01     1.081E-05     4.662E-05      0.000E+00       0.000E+00       0.000E+00      1.129E-02      4.306E-03 
98.59   348.68    823.94   -6.857E+00   8.848E-01   -8.848E-01     1.281E-05     4.184E-05      0.000E+00       0.000E+00       0.000E+00      1.259E-02      4.312E-03 
141.38   1016.66    631.73   -8.534E+00   -3.635E-01   3.635E-01     7.001E-08     3.170E-05      0.000E+00       0.000E+00       0.000E+00      1.611E-02      4.327E-03 
142.43   476.13    1255.99   -6.695E+00   -2.956E-01   2.956E-01     1.893E-07     1.922E-05      0.000E+00       0.000E+00       0.000E+00      1.075E-02      4.304E-03 
135.67   1561.61    617.00   -3.416E-01   8.755E-01   -8.755E-01     7.798E-04     5.511E-08      0.000E+00       0.000E+00       0.000E+00      9.424E-03      4.298E-03 
147.29   245.90    224.78   -2.648E+00   -3.343E-01   3.343E-01     9.143E-06     2.812E-06      0.000E+00       0.000E+00       0.000E+00      2.390E-02      4.362E-03 
136.11   935.21    1828.17   6.460E-01   3.720E-01   -3.720E-01     5.233E-04     1.959E-07      0.000E+00       0.000E+00       0.000E+00      9.511E-03      4.299E-03 
128.88   1444.98    238.48   -8.301E+00   -5.863E-01   5.863E-01     6.634E-08     3.604E-05      0.000E+00       0.000E+00       0.000E+00      8.486E-02      4.653E-03 
102.15   429.55    1706.66   -7.351E-02   1.472E-01   -1.472E-01     2.339E-03     4.482E-09      0.000E+00       0.000E+00       0.000E+00      9.593E-03      4.299E-03 
106.52   1357.02    1279.14   2.474E+00   -5.924E-01   5.924E-01     1.569E-04     4.672E-06      0.000E+00       0.000E+00       0.000E+00      9.126E-03      4.297E-03 
55.32   1739.20    979.61   -1.096E+01   3.848E-01   -3.848E-01     3.424E-02     3.347E-04      1.000E+00       0.000E+00       0.000E+00      4.929E-08      1.151E+03 
