 Mv1      Mv2        Mvp         lamL         Omega        protonSI     Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)      Br(H->AA)      Width_H   
9400.00    9401.00    9401.00     1.260E+01     8.678E-02     1.584E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
9450.00    9451.00    9451.00     1.260E+01     8.773E-02     1.567E-08      0.000E+00      0.000E+00        0.000E+00       2.264E-03      4.267E-03
9500.00    9501.00    9501.00     1.260E+01     8.868E-02     1.550E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
9550.00    9551.00    9551.00     1.260E+01     8.964E-02     1.534E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
9600.00    9601.00    9601.00     1.260E+01     9.060E-02     1.518E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
9650.00    9651.00    9651.00     1.260E+01     9.157E-02     1.503E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
9700.00    9701.00    9701.00     1.260E+01     9.255E-02     1.487E-08      0.000E+00      0.000E+00        0.000E+00       2.265E-03      4.267E-03
9750.00    9751.00    9751.00     1.260E+01     9.353E-02     1.472E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
9800.00    9801.00    9801.00     1.260E+01     9.452E-02     1.457E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
9850.00    9851.00    9851.00     1.260E+01     9.551E-02     1.442E-08      0.000E+00      0.000E+00        0.000E+00       2.266E-03      4.267E-03
